kind,study,workload,seed,left,right,review_ticks,risk,agents,loss_difference,incorrect_difference,loss_per_job_difference,lower_bound,upper_bound,paired_jobs,primary_action_differences,secondary_action_differences,different_observations,identical_request_primary_differences
policy,core,original,10029,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10030,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10031,original|a3|s2|analytical|delay|lambda0,original|a3|s2|analytical|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10000,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10001,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10002,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10003,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10004,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10005,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10006,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10007,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10008,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10009,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10010,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,2,0
policy,core,original,10011,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10012,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10013,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10014,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10015,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10016,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10017,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10018,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10019,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10020,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,-2.0,0,-0.3333333333333333,-2.0,-2.0,6,0,0,0,0
policy,core,original,10021,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10022,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10023,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10024,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10025,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10026,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10027,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10028,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10029,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10030,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10031,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10032,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10033,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10034,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10035,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10036,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10037,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10038,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10039,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10040,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10041,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10042,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10043,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10044,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10045,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10046,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10047,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10048,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10049,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10050,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10051,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10052,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10053,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10054,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10055,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,-11.0,-1,-1.8333333333333335,-11.0,-11.0,6,0,0,2,0
policy,core,original,10056,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10057,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10058,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10059,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10060,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10061,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10062,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10063,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10000,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10001,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10002,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10003,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10004,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10005,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10006,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10007,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10008,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10009,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10010,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,2,0
policy,core,original,10011,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10012,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10013,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10014,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10015,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10016,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10017,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10018,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10019,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10020,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-2.0,0,-0.3333333333333333,-2.0,-2.0,6,0,0,0,0
policy,core,original,10021,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10022,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10023,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10024,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10025,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,0,0
policy,core,original,10026,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10027,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10028,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10029,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10030,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10031,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10032,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10033,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10034,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10035,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10036,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10037,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10038,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10039,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10040,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10041,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10042,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10043,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10044,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10045,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10046,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10047,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10048,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10049,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10050,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10051,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10052,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10053,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10054,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10055,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-11.0,-1,-1.8333333333333335,-11.0,-11.0,6,0,0,2,0
policy,core,original,10056,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10057,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10058,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10059,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10060,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10061,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10062,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10063,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|fcfs|lambda0,2,frozen,3,-6.0,0,-1.0,-6.0,-6.0,6,2,0,2,1
policy,core,original,10000,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,6.0,0,1.0,6.0,6.0,6,0,0,0,0
policy,core,original,10001,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10002,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10003,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10004,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10005,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10006,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10007,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10008,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10009,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10010,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10011,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10012,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10013,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10014,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10015,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10016,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10017,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10018,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10019,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10020,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10021,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10022,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,-2.0,0,-0.33333333333333304,-2.0,-2.0,6,0,0,2,0
policy,core,original,10023,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,10024,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,6.0,0,0.9999999999999998,6.0,6.0,6,1,0,2,0
policy,core,original,10025,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,-8.0,-1,-1.3333333333333335,-8.0,-8.0,6,0,0,0,0
policy,core,original,10026,original|a3|s2|frozen|delay|lambda0,original|a3|s2|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
